trial,aggressor_count,victim_offset,row_size_bytes,frr_pqc,frr_dnn
7859,8,-1,2048,0.0,0.0546875
7860,4,2,2048,0.0,0.03125
7861,4,1,4096,0.0,0.0625
7862,8,2,4096,0.0,0.109375
7863,4,-1,2048,0.0,0.03125
7864,1,-2,1024,0.0,0.00390625
7865,4,-2,2048,0.0,0.03125
7866,4,1,4096,0.0,0.0625
7867,1,2,2048,0.0,0.0078125
7868,4,1,2048,0.0,0.03125
7869,2,2,4096,0.0,0.03125
7870,1,-1,2048,0.0,0.0078125
7871,2,2,2048,0.0,0.015625
7872,2,2,2048,0.0,0.015625
7873,2,-2,4096,0.0,0.03125
7874,2,2,2048,0.0,0.015625
7875,4,-2,1024,0.0,0.015625
7876,2,1,2048,0.0,0.015625
7877,2,-1,4096,0.0,0.03125
7878,8,-1,4096,0.5361519607843137,0.109375
7879,1,2,4096,0.0,0.015625
7880,2,1,4096,0.0,0.03125
7881,1,-2,4096,0.0,0.015625
7882,8,-2,2048,0.0,0.0625
7883,1,-2,2048,0.0,0.0078125
7884,8,-1,2048,0.0,0.0625
7885,1,-2,4096,0.0,0.0
7886,2,-1,2048,0.0,0.015625
7887,4,2,1024,0.0,0.015625
7888,8,2,1024,0.0,0.03125
7889,1,2,1024,0.0,0.00390625
7890,1,-1,2048,0.0,0.0078125
7891,8,1,4096,0.0,0.109375
7892,2,2,4096,0.0,0.03125
7893,1,-2,4096,0.0,0.0
7894,4,2,4096,0.0,0.0625
7895,1,1,1024,0.0,0.00390625
7896,8,-1,4096,0.0,0.109375
7897,8,-1,4096,0.0,0.125
7898,8,-1,4096,0.0,0.125
7899,2,-2,2048,0.0,0.015625
7900,1,-2,1024,0.0,0.00390625
7901,2,-1,4096,0.0,0.03125
7902,2,-2,1024,0.0,0.0078125
7903,8,1,4096,0.0,0.125
7904,4,-1,4096,0.0,0.046875
7905,8,-1,4096,1.0,0.09375
7906,8,-2,2048,0.0,0.0546875
7907,4,2,4096,0.0,0.0625
7908,1,1,4096,0.0,0.015625
7909,1,-1,4096,0.0,0.015625
7910,1,1,2048,0.0,0.0078125
7911,4,-1,2048,0.0,0.03125
7912,1,-2,4096,0.0,0.015625
7913,8,1,1024,0.0,0.03125
7914,1,2,1024,0.0,0.00390625
7915,8,1,2048,0.0,0.0625
7916,4,1,2048,0.0,0.03125
7917,1,-2,4096,0.0,0.015625
7918,1,1,4096,0.0,0.015625
7919,2,1,1024,0.0,0.0078125
7920,2,-1,1024,0.0,0.0078125
7921,2,-2,4096,0.0,0.03125
7922,4,2,2048,0.0,0.03125
7923,1,-1,1024,0.0,0.00390625
7924,1,-1,2048,0.0,0.0078125
7925,4,1,4096,1.0,0.0625
7926,8,-1,2048,0.0,0.0625
7927,2,1,2048,0.0,0.015625
7928,8,1,2048,0.0,0.0625
7929,2,-1,4096,0.0,0.03125
7930,2,-2,2048,0.0,0.015625
7931,1,-2,4096,0.0,0.015625
7932,2,2,4096,0.0,0.03125
7933,2,1,2048,0.0,0.015625
7934,4,-1,2048,0.0,0.03125
7935,1,-1,4096,0.0,0.015625
7936,1,1,1024,0.0,0.00390625
7937,2,2,1024,0.0,0.0078125
7938,1,2,1024,0.0,0.00390625
7939,1,1,4096,0.0,0.015625
7940,4,-1,4096,0.0,0.046875
7941,8,2,4096,0.0,0.109375
7942,4,2,1024,0.0,0.015625
7943,1,-1,1024,0.0,0.00390625
7944,8,2,1024,0.0,0.03125
7945,4,2,1024,0.0,0.015625
7946,4,2,1024,0.0,0.015625
7947,1,-2,2048,0.0,0.0078125
7948,4,-2,4096,0.0,0.0625
7949,1,-1,1024,0.0,0.00390625
7950,4,2,4096,0.0,0.0625
7951,1,-2,4096,0.0,0.015625
7952,8,-2,1024,0.0,0.03125
7953,1,-2,1024,0.0,0.00390625
7954,4,-2,2048,0.0,0.03125
7955,1,2,4096,0.0,0.0
7956,4,1,4096,0.0,0.0625
7957,2,1,4096,0.3014705882352941,0.03125
7958,8,-1,1024,0.0,0.03125
7959,4,1,4096,0.0,0.0625
7960,2,2,4096,0.0,0.03125
7961,1,1,2048,0.0,0.0078125
7962,4,2,1024,0.0,0.015625
7963,2,1,1024,0.0,0.0078125
7964,1,-1,1024,0.0,0.00390625
7965,4,1,4096,0.0,0.0625
7966,1,2,1024,0.0,0.00390625
7967,1,2,4096,0.0,0.015625
7968,1,-1,1024,0.0,0.00390625
7969,2,1,4096,0.0,0.03125
7970,1,2,4096,0.0,0.015625
7971,1,1,2048,0.0,0.0078125
7972,2,1,2048,0.0,0.015625
7973,1,-1,1024,0.0,0.00390625
7974,1,2,1024,0.0,0.00390625
7975,2,2,4096,0.0,0.03125
7976,1,-2,4096,0.0,0.015625
7977,8,-2,4096,1.0,0.109375
7978,2,-2,2048,0.0,0.015625
7979,8,-1,1024,0.0,0.03125
7980,8,-2,1024,0.0,0.03125
7981,8,2,4096,0.0,0.109375
7982,4,2,1024,0.0,0.015625
7983,2,-2,1024,0.0,0.0078125
7984,4,2,1024,0.0,0.015625
7985,1,-2,2048,0.0,0.0078125
7986,8,2,4096,0.0,0.125
7987,2,-1,2048,0.0,0.0078125
7988,1,-2,4096,0.0,0.015625
7989,1,-1,2048,0.0,0.0078125
7990,1,2,4096,0.0,0.015625
7991,1,2,1024,0.0,0.00390625
7992,4,-2,2048,0.0,0.03125
7993,1,2,1024,0.0,0.00390625
7994,8,-1,4096,0.0,0.125
7995,2,-1,2048,0.0,0.015625
7996,4,-2,1024,0.0,0.015625
7997,2,2,1024,0.0,0.0078125
7998,1,2,2048,0.0,0.0078125
7999,1,1,2048,0.0,0.0078125
8000,4,1,1024,0.0,0.015625
8001,4,2,2048,0.0,0.03125
8002,2,-2,4096,0.0,0.03125
8003,2,-2,4096,0.0,0.03125
8004,8,-2,1024,0.0,0.03125
8005,8,-1,4096,0.0,0.125
8006,2,-1,4096,0.0,0.03125
8007,1,-2,1024,0.0,0.00390625
8008,2,1,1024,0.0,0.0078125
8009,4,-2,1024,0.0,0.015625
8010,4,2,4096,0.0,0.0625
8011,1,1,4096,0.0,0.015625
8012,1,2,2048,0.0,0.0078125
8013,2,-2,4096,0.0,0.03125
8014,8,2,2048,0.0,0.046875
8015,1,1,4096,0.0,0.015625
8016,2,2,4096,0.0,0.03125
8017,1,1,4096,0.0,0.015625
8018,1,1,2048,0.0,0.0078125
8019,4,-2,2048,0.14522058823529413,0.03125
8020,2,1,1024,0.0,0.0078125
8021,2,-1,4096,0.0,0.03125
8022,8,2,1024,0.0,0.03125
8023,1,1,2048,0.0,0.0078125
8024,1,-2,2048,0.0,0.0078125
8025,8,2,4096,0.0,0.125
8026,4,-2,4096,0.0,0.0625
8027,1,-1,4096,0.0,0.015625
8028,2,-2,4096,0.0,0.03125
8029,4,2,4096,0.8805147058823529,0.0625
8030,2,-2,2048,0.0,0.015625
8031,4,2,2048,0.0,0.03125
8032,4,-2,4096,0.0,0.0625
8033,2,1,2048,0.0,0.015625
8034,8,-2,2048,0.0,0.0625
8035,2,-1,1024,0.0,0.0078125
8036,8,1,2048,0.0,0.0625
8037,1,1,2048,0.0,0.0078125
8038,2,2,1024,0.0,0.0078125
8039,4,2,4096,0.0,0.0625
8040,8,1,4096,0.48713235294117646,0.109375
8041,1,-1,4096,0.0,0.015625
8042,8,-1,1024,0.0,0.03125
8043,1,2,1024,0.0,0.00390625
8044,2,1,1024,0.0,0.0078125
8045,2,2,4096,0.0,0.03125
8046,2,-1,4096,0.0,0.03125
8047,8,-1,2048,0.0,0.0625
8048,4,2,1024,0.0,0.015625
8049,8,1,2048,0.0,0.0625
8050,2,-2,4096,0.0,0.015625
8051,8,1,2048,0.0,0.0625
8052,2,-2,1024,0.0,0.0078125
8053,4,2,2048,0.0,0.03125
8054,4,-2,4096,0.0,0.0625
8055,4,2,4096,0.0,0.0625
8056,4,2,2048,0.0,0.03125
8057,2,-2,4096,1.0,0.03125
8058,4,1,1024,0.0,0.015625
8059,8,-2,4096,0.0,0.125
8060,2,-1,1024,0.0,0.0078125
8061,4,-1,2048,0.0,0.03125
8062,1,1,2048,0.0,0.0078125
8063,2,2,4096,0.0,0.03125
8064,8,-1,1024,0.0,0.03125
8065,4,-1,1024,0.0,0.015625
8066,1,-2,4096,0.0,0.015625
8067,4,2,2048,0.0,0.03125
8068,8,-1,4096,0.0,0.125
8069,1,-1,2048,0.0,0.0078125
8070,1,-2,2048,0.0,0.0078125
8071,2,-1,4096,0.0,0.03125
8072,4,1,4096,0.0,0.046875
8073,2,2,4096,0.0,0.03125
8074,8,-1,4096,0.0,0.109375
8075,8,1,1024,0.0,0.03125
8076,4,2,1024,0.0,0.015625
8077,2,-1,4096,0.0,0.03125
8078,1,-1,2048,0.0,0.0078125
8079,8,-2,1024,0.0,0.03125
8080,8,2,1024,0.0,0.03125
8081,2,-2,2048,0.0,0.0078125
8082,4,-2,2048,0.0,0.03125
8083,8,-2,4096,0.0,0.109375
8084,4,1,4096,0.0,0.0625
8085,1,-1,4096,0.0,0.015625
8086,4,1,2048,0.0,0.03125
8087,8,1,4096,0.0,0.125
8088,8,-2,4096,0.30943627450980393,0.125
8089,2,-1,4096,0.0,0.03125
8090,4,-2,2048,0.0,0.0234375
8091,2,-2,1024,0.0,0.0078125
8092,4,-1,1024,0.0,0.015625
8093,1,-1,4096,0.0,0.015625
8094,2,-2,4096,0.4007352941176471,0.03125
8095,2,-1,4096,0.0,0.03125
8096,2,-1,4096,0.0,0.03125
8097,2,2,2048,0.0,0.015625
8098,1,1,1024,0.0,0.00390625
8099,4,-1,1024,0.0,0.015625
8100,2,-1,4096,0.0,0.03125
8101,8,-2,1024,0.0,0.03125
8102,1,-1,2048,0.0,0.0078125
8103,4,1,4096,0.0,0.046875
8104,1,-2,2048,0.0,0.0078125
8105,4,2,4096,0.0,0.0625
8106,2,1,2048,0.0,0.015625
8107,2,2,4096,0.0,0.03125
8108,4,-1,1024,0.0,0.015625
8109,8,2,2048,0.960171568627451,0.0625
8110,2,-1,1024,0.0,0.0078125
8111,8,2,1024,0.0,0.03125
8112,1,1,4096,0.0,0.015625
8113,2,1,2048,0.0,0.0078125
8114,2,-2,2048,0.0,0.015625
8115,8,2,2048,0.0,0.0625
8116,1,-2,1024,0.0,0.00390625
8117,2,-2,1024,0.0,0.0078125
8118,2,-1,4096,0.0,0.03125
8119,8,2,1024,0.0,0.03125
8120,2,2,2048,0.0,0.015625
8121,8,2,1024,0.0,0.03125
8122,4,1,4096,0.0,0.0625
8123,4,2,1024,0.0,0.015625
8124,8,-1,2048,0.0,0.0625
8125,1,-1,4096,0.0,0.015625
8126,2,-2,2048,0.0,0.015625
8127,4,2,2048,0.0,0.03125
8128,1,-1,2048,0.0,0.0078125
8129,1,-2,2048,0.0,0.0078125
8130,1,-1,1024,0.0,0.00390625
8131,8,1,2048,0.0,0.0546875
8132,4,-1,2048,0.0,0.03125
8133,2,-1,4096,0.0,0.03125
8134,4,-1,2048,0.0,0.03125
8135,4,1,4096,0.0,0.0625
8136,8,1,1024,0.0,0.03125
8137,8,1,2048,0.0,0.0625
8138,8,-2,2048,0.0,0.0625
8139,1,-1,4096,0.0,0.015625
8140,8,1,2048,0.0,0.0625
8141,2,-2,4096,0.0,0.03125
8142,2,-2,1024,0.0,0.0078125
8143,4,-1,4096,0.0,0.0625
8144,4,1,4096,0.0,0.0625
8145,2,1,2048,0.0,0.015625
8146,8,-2,1024,0.0,0.02734375
8147,1,1,2048,0.0,0.0078125
8148,1,-2,4096,0.0,0.015625
8149,1,1,2048,0.0,0.0078125
8150,8,1,1024,0.0,0.03125
8151,2,-2,2048,0.0,0.015625
8152,2,-1,4096,0.0,0.03125
8153,4,2,1024,0.0,0.015625
8154,2,-1,2048,0.0,0.015625
8155,4,1,2048,0.0,0.03125
8156,1,1,4096,1.0,0.015625
8157,1,-2,2048,0.0,0.0078125
8158,8,2,2048,0.0,0.046875
8159,2,-1,2048,0.0,0.015625
8160,1,2,2048,0.0,0.0078125
8161,2,-1,2048,0.0,0.015625
8162,2,1,1024,0.0,0.0078125
8163,2,-1,1024,0.0,0.0078125
8164,2,2,4096,0.0,0.03125
8165,4,-2,2048,0.0,0.03125
8166,1,2,2048,0.0,0.0078125
8167,2,-2,2048,0.0,0.015625
8168,2,2,4096,0.0,0.03125
8169,4,-2,4096,1.0,0.0625
8170,8,-2,2048,0.0,0.0625
8171,8,-2,1024,0.0,0.0234375
8172,2,1,4096,0.0,0.03125
8173,4,-1,1024,0.0,0.015625
8174,1,1,1024,0.0,0.00390625
8175,4,2,1024,0.0,0.015625
8176,1,-2,2048,0.0,0.0078125
8177,1,1,2048,0.0,0.0078125
8178,4,1,1024,0.0,0.015625
8179,1,-1,1024,0.0,0.00390625
8180,2,2,1024,0.0,0.0078125
8181,1,1,2048,0.0,0.0078125
8182,4,-2,1024,0.0,0.015625
8183,8,1,2048,0.5759803921568627,0.0546875
8184,4,-1,2048,0.0,0.03125
8185,8,-2,4096,0.0,0.125
8186,2,2,4096,0.0,0.03125
8187,1,-2,2048,0.0,0.0078125
8188,1,-2,2048,0.0,0.0078125
8189,1,-2,1024,0.0,0.00390625
8190,1,2,2048,0.0,0.0078125
8191,2,1,2048,0.0,0.015625
8192,1,2,1024,0.0,0.00390625
8193,4,-1,4096,0.0,0.0625
8194,1,-2,1024,0.0,0.00390625
8195,4,-1,1024,0.0,0.015625
8196,2,-2,4096,0.0,0.03125
8197,4,1,4096,0.023284313725490197,0.0625
8198,4,-1,2048,0.0,0.03125
8199,8,2,2048,0.0,0.0625
8200,2,-1,4096,0.0,0.03125
8201,2,-1,1024,0.0,0.0078125
8202,4,2,2048,0.0,0.0234375
8203,4,1,1024,0.0,0.01171875
8204,2,-2,2048,0.0,0.015625
8205,4,-1,4096,0.0,0.0625
8206,2,-1,2048,0.0,0.015625
8207,2,1,4096,0.0,0.03125
8208,2,1,2048,0.0,0.015625
8209,8,1,4096,0.0,0.125
8210,4,2,1024,0.0,0.015625
8211,1,1,1024,0.0,0.00390625
8212,8,-1,1024,0.0,0.03125
8213,4,-2,4096,0.0,0.0625
8214,1,1,2048,0.0,0.0078125
8215,4,-1,1024,0.0,0.015625
8216,4,-1,1024,0.0,0.015625
8217,8,2,2048,0.0,0.0625
8218,2,2,1024,0.0,0.0078125
8219,4,-1,4096,0.0,0.0625
8220,2,1,4096,0.0,0.03125
8221,2,2,4096,0.0,0.03125
8222,4,-2,1024,0.0,0.015625
8223,8,-1,2048,0.0,0.0625
8224,8,1,2048,0.0,0.0625
8225,8,-1,2048,0.0,0.0625
8226,4,2,2048,0.2506127450980392,0.03125
8227,4,-1,1024,0.0,0.015625
8228,2,-2,1024,0.0,0.0078125
8229,8,-1,2048,0.0,0.0625
8230,2,-1,1024,0.0,0.0078125
8231,2,2,1024,0.0,0.0078125
8232,8,-2,2048,0.0,0.0546875
8233,4,-2,4096,0.0,0.046875
8234,2,-2,2048,0.0,0.015625
8235,8,1,1024,0.0,0.03125
8236,8,2,4096,1.0,0.125
8237,2,1,4096,0.0,0.03125
8238,4,2,1024,0.0,0.015625
8239,2,2,1024,0.0,0.0078125
8240,4,1,4096,0.0,0.0625
8241,8,1,2048,0.0,0.0625
8242,4,-2,1024,0.0,0.015625
8243,8,2,1024,0.0,0.03125
8244,4,2,1024,0.0,0.015625
8245,8,2,2048,0.0,0.0625
8246,2,2,2048,0.0,0.015625
8247,2,-1,2048,0.0,0.015625
8248,2,-2,1024,0.0,0.0078125
8249,8,2,2048,0.0,0.0546875
8250,4,-1,2048,0.0,0.03125
8251,1,2,4096,0.0,0.015625
8252,1,1,4096,0.0,0.015625
8253,4,-1,1024,0.0,0.015625
8254,8,-1,1024,0.0,0.03125
8255,2,1,2048,0.0,0.015625
8256,4,-1,2048,0.0,0.03125
8257,8,-1,4096,0.0,0.109375
8258,4,-2,2048,0.0,0.03125
8259,8,1,1024,0.0,0.03125
8260,4,-2,2048,0.0,0.03125
8261,4,-2,4096,0.0,0.0625
8262,8,-2,1024,0.48223039215686275,0.02734375
8263,4,1,4096,0.0,0.0625
8264,1,-2,1024,0.0,0.00390625
8265,2,-1,4096,0.0,0.03125
8266,1,-2,2048,0.0,0.0078125
8267,4,1,2048,0.0,0.03125
8268,1,-2,1024,0.0,0.00390625
8269,4,-2,4096,0.0,0.0625
8270,2,-1,2048,0.0,0.015625
8271,1,1,2048,0.0,0.0078125
8272,1,-2,2048,0.0,0.0078125
8273,4,-1,2048,0.0,0.03125
8274,1,2,2048,0.0,0.0078125
8275,8,1,4096,0.0,0.109375
8276,8,2,1024,0.0,0.03125
8277,4,-1,1024,0.0,0.015625
8278,1,2,4096,0.0,0.015625
8279,8,-2,4096,0.0,0.109375
8280,4,1,2048,0.0,0.03125
8281,2,-1,2048,0.0,0.015625
8282,1,-2,1024,0.0,0.00390625
8283,4,2,1024,0.0,0.015625
8284,8,1,4096,0.0,0.109375
8285,1,-2,2048,0.0,0.0078125
8286,1,-2,1024,0.0,0.00390625
8287,2,1,4096,0.0,0.03125
8288,4,1,2048,0.0,0.03125
8289,2,-2,2048,0.0,0.015625
8290,2,2,4096,0.0,0.03125
8291,2,1,4096,0.0,0.03125
8292,1,-1,1024,0.0,0.00390625
8293,1,-2,2048,0.0,0.0078125
8294,1,-1,1024,0.0,0.00390625
8295,4,-1,4096,0.0,0.0625
8296,8,-2,4096,0.0,0.125
8297,2,-1,2048,0.0,0.015625
8298,1,-2,1024,0.0,0.00390625
8299,2,-2,4096,0.0,0.03125
8300,8,-2,2048,0.0,0.0546875
8301,1,-1,1024,0.0,0.00390625
8302,2,-1,2048,0.0,0.015625
8303,4,-1,2048,0.0,0.03125
8304,2,1,1024,0.0,0.0078125
8305,2,1,4096,0.0,0.03125
8306,2,-2,4096,0.5557598039215687,0.03125
8307,2,2,1024,0.0,0.0078125
8308,4,1,4096,0.0,0.0625
8309,4,-1,2048,0.0,0.03125
8310,1,-2,4096,0.0,0.015625
8311,1,2,4096,0.0,0.015625
8312,2,1,2048,0.0,0.015625
8313,8,-1,4096,0.0,0.078125
8314,1,-2,4096,0.0,0.015625
8315,1,-2,4096,0.0,0.015625
8316,4,-1,2048,0.0,0.03125
8317,2,-2,4096,0.0,0.03125
8318,1,-2,4096,0.0,0.015625
8319,1,-1,4096,0.0,0.015625
8320,4,-2,1024,0.0,0.015625
8321,4,-1,2048,0.0,0.03125
8322,4,2,2048,0.0,0.03125
8323,2,2,2048,0.6256127450980392,0.015625
8324,4,-2,2048,0.0,0.03125
8325,8,1,4096,0.0,0.125
8326,2,2,2048,0.0,0.015625
8327,2,1,4096,0.0,0.03125
8328,1,-1,4096,0.0,0.015625
8329,4,-1,1024,0.0,0.015625
8330,1,-2,2048,0.0,0.0078125
8331,1,-1,2048,0.0,0.0078125
8332,4,2,4096,0.0,0.046875
8333,1,1,2048,0.0,0.0078125
8334,8,-1,2048,0.0,0.046875
8335,2,-2,4096,0.0,0.03125
8336,2,2,1024,0.0,0.0078125
8337,4,-2,2048,0.0,0.03125
8338,4,1,4096,0.0,0.0625
8339,2,-1,4096,0.0,0.03125
8340,8,-1,1024,0.0,0.03125
8341,8,-2,4096,0.0,0.109375
8342,1,-1,1024,0.0,0.00390625
8343,4,1,1024,0.0,0.015625
8344,2,-1,4096,0.0,0.03125
8345,8,-2,2048,1.0,0.0625
8346,2,-1,2048,0.0,0.015625
8347,2,-2,2048,0.0,0.015625
8348,4,-1,4096,0.0,0.0625
8349,8,2,1024,0.0,0.03125
8350,1,2,1024,0.0,0.00390625
8351,4,2,2048,0.0,0.03125
8352,2,-2,4096,0.0,0.03125
8353,4,-1,2048,0.0,0.03125
8354,4,-2,4096,0.0,0.0625
8355,8,-1,4096,0.0,0.125
8356,8,1,4096,0.0,0.125
8357,4,2,2048,0.0,0.03125
8358,4,-1,2048,0.0,0.03125
8359,8,-2,1024,0.0,0.02734375
8360,1,-1,1024,0.0,0.00390625
8361,4,-1,2048,0.0,0.03125
8362,8,1,4096,0.0,0.125
8363,1,-2,4096,0.0,0.015625
8364,8,1,2048,0.15441176470588236,0.0625
8365,4,-1,2048,0.0,0.03125
8366,2,1,4096,0.0,0.03125
8367,2,2,1024,0.0,0.0078125
8368,2,-2,1024,0.0,0.0078125
8369,8,2,4096,0.14399509803921567,0.125
8370,8,-2,2048,0.0,0.0625
8371,8,2,1024,0.0,0.02734375
8372,4,-1,1024,0.0,0.015625
8373,1,1,1024,0.0,0.00390625
8374,8,2,1024,0.0,0.03125
8375,1,1,2048,0.0,0.0078125
8376,1,-1,4096,0.0,0.015625
8377,1,2,4096,0.0,0.015625
8378,8,-1,4096,0.2653186274509804,0.125
8379,2,1,4096,0.0,0.03125
8380,1,1,1024,0.0,0.00390625
8381,1,-1,1024,0.0,0.00390625
8382,2,-2,1024,0.0,0.0078125
8383,4,-1,4096,0.0,0.0625
8384,8,2,2048,0.0,0.0546875
8385,4,1,4096,0.0,0.0625
8386,4,1,2048,0.0,0.03125
8387,8,-1,4096,0.7408088235294118,0.125
8388,8,1,2048,0.0,0.0625
8389,2,-1,4096,0.0,0.03125
8390,8,-2,1024,0.0,0.03125
8391,4,-2,4096,0.49080882352941174,0.0625
8392,8,-1,2048,0.0,0.0546875
8393,1,1,1024,0.0,0.00390625
8394,1,-1,1024,0.0,0.00390625
8395,8,-2,1024,0.0,0.02734375
8396,4,-1,1024,0.0,0.015625
8397,1,-1,4096,0.0,0.015625
8398,8,1,1024,0.0,0.03125
8399,1,-1,2048,0.0,0.0078125
8400,4,-1,2048,0.0,0.03125
8401,1,-2,2048,0.0,0.0078125
8402,1,1,2048,0.0,0.0078125
8403,8,2,4096,0.0,0.125
8404,8,1,4096,0.0,0.125
8405,1,-1,4096,0.0,0.015625
8406,1,-1,2048,0.0,0.0078125
8407,4,-1,4096,0.0,0.0625
8408,1,-2,1024,0.20710784313725492,0.00390625
8409,4,-2,4096,0.0,0.0625
8410,8,2,1024,0.0,0.03125
8411,8,2,1024,0.0,0.03125
8412,1,2,4096,0.0,0.015625
8413,1,1,4096,0.0,0.015625
8414,4,2,1024,0.0,0.015625
8415,1,-1,4096,0.0,0.015625
8416,4,-1,1024,0.0,0.015625
8417,2,-2,1024,0.0,0.0078125
8418,4,-2,4096,0.3700980392156863,0.0625
8419,1,1,1024,0.0,0.00390625
8420,8,-2,1024,0.0,0.03125
8421,4,2,4096,0.0,0.0625
8422,1,2,2048,0.0,0.0078125
8423,2,-1,2048,0.0,0.015625
8424,1,1,4096,0.0,0.015625
8425,2,-2,1024,0.0,0.0078125
8426,2,-1,4096,0.0,0.03125
8427,1,-2,1024,0.0,0.00390625
8428,4,-2,2048,0.0,0.03125
8429,4,-2,1024,0.0,0.015625
8430,1,2,1024,0.0,0.00390625
8431,1,1,1024,0.0,0.00390625
8432,1,2,2048,0.0,0.0078125
8433,4,2,4096,0.0,0.0625
8434,2,2,1024,0.0,0.0078125
8435,1,2,2048,0.0,0.0078125
8436,1,-2,4096,0.0,0.015625
8437,8,2,4096,0.6072303921568627,0.109375
8438,2,1,4096,0.0,0.03125
8439,4,-2,1024,0.0,0.015625
8440,2,-2,2048,0.0,0.015625
8441,1,2,2048,0.0,0.0078125
8442,2,2,2048,0.0,0.015625
8443,1,-1,1024,0.0,0.00390625
8444,4,-2,1024,0.0,0.015625
8445,2,-1,4096,0.0,0.03125
8446,2,-2,1024,0.0,0.0078125
8447,1,1,4096,0.0,0.015625
8448,8,-1,1024,0.0,0.03125
8449,1,-2,2048,0.0,0.0078125
8450,4,2,2048,0.0,0.0234375
8451,8,2,4096,1.0,0.109375
8452,4,2,4096,0.8253676470588235,0.0625
8453,4,2,1024,0.0,0.015625
8454,8,-2,4096,0.0,0.109375
8455,1,2,1024,0.0,0.00390625
8456,8,2,4096,0.0,0.125
8457,4,2,4096,0.0,0.0625
8458,2,-1,1024,0.0,0.0078125
8459,2,-1,2048,0.0,0.015625
8460,4,2,4096,0.0,0.0625
8461,8,-2,4096,0.0,0.125
8462,4,1,2048,0.0,0.03125
8463,1,2,1024,0.0,0.00390625
8464,2,2,2048,0.0,0.015625
8465,4,1,4096,0.7432598039215687,0.0625
8466,2,2,2048,0.0,0.015625
8467,8,2,1024,0.0,0.03125
8468,4,2,1024,0.0,0.01171875
8469,1,-2,1024,0.0,0.00390625
8470,4,-2,2048,0.0,0.03125
8471,1,-1,2048,0.0,0.0078125
8472,2,-1,2048,0.0,0.015625
8473,2,-1,4096,0.0,0.03125
8474,8,-2,2048,0.0,0.0546875
8475,8,1,2048,0.0,0.0625
8476,2,-2,2048,0.0,0.015625
8477,4,2,2048,0.0,0.03125
8478,4,1,4096,0.0,0.0625
8479,4,2,1024,0.0,0.015625
8480,4,-2,2048,0.0,0.03125
8481,8,-1,1024,0.0,0.03125
8482,8,2,1024,0.0,0.03125
8483,8,-1,1024,0.0,0.03125
8484,1,1,2048,0.0,0.0078125
8485,2,-2,4096,0.0,0.03125
8486,2,2,4096,0.0,0.03125
8487,4,-1,1024,0.0,0.015625
8488,4,2,4096,0.0,0.046875
8489,4,-1,1024,0.0,0.015625
8490,2,-2,1024,0.0,0.0078125
8491,2,1,2048,0.0,0.015625
8492,2,-1,4096,0.0,0.03125
8493,8,-1,2048,0.8884803921568627,0.0625
8494,2,2,1024,0.0,0.0078125
8495,1,-1,2048,0.0,0.0078125
8496,8,-1,1024,0.0,0.03125
8497,1,1,1024,0.0,0.00390625
8498,4,-2,1024,0.0,0.015625
8499,8,2,2048,0.0,0.0546875
8500,2,-2,1024,0.0,0.0078125
8501,2,-2,4096,0.0,0.03125
8502,2,-2,1024,0.0,0.0078125
8503,1,-1,1024,0.0,0.00390625
8504,1,1,4096,0.0,0.015625
8505,1,1,4096,0.0,0.015625
8506,2,2,2048,0.0,0.015625
8507,4,2,1024,0.0,0.01171875
8508,1,-1,1024,0.0,0.00390625
8509,8,2,4096,0.0,0.109375
8510,4,-2,4096,0.0,0.0625
8511,1,-2,4096,0.0,0.015625
8512,8,-1,4096,0.0,0.109375
8513,1,1,1024,0.0,0.00390625
8514,4,-2,4096,0.4675245098039216,0.0625
8515,2,2,2048,0.0,0.015625
8516,4,-1,4096,0.0,0.0625
8517,8,-1,2048,0.0,0.0546875
8518,8,1,4096,0.0,0.125
8519,2,-1,4096,0.0,0.03125
8520,4,-1,4096,0.0,0.0625
8521,8,2,2048,0.0,0.0625
8522,4,-1,1024,0.0,0.015625
8523,8,-2,2048,0.0,0.0546875
8524,2,1,2048,0.0,0.015625
8525,2,1,1024,0.0,0.00390625
8526,4,-2,4096,0.0,0.0625
8527,8,2,1024,0.0,0.03125
8528,8,-1,2048,0.0,0.0546875
8529,4,-2,4096,0.0,0.0625
8530,4,-2,4096,0.0,0.0625
8531,4,1,2048,0.0,0.03125
8532,2,-2,4096,0.0,0.03125
8533,2,-1,4096,0.0,0.03125
8534,2,1,1024,0.0,0.0078125
8535,8,2,4096,0.0,0.125
8536,4,-1,2048,0.0,0.03125
8537,8,2,2048,0.0,0.0625
8538,1,-1,1024,0.0,0.00390625
8539,8,2,2048,0.0,0.0546875
8540,4,-1,4096,0.0,0.0625
8541,8,-2,4096,0.0,0.109375
8542,2,1,4096,0.0,0.03125
8543,2,2,4096,0.0,0.03125
8544,1,2,2048,0.0,0.0078125
8545,8,2,4096,0.0,0.125
8546,4,-2,1024,0.0,0.015625
8547,8,1,4096,0.0,0.125
8548,1,1,1024,0.0,0.00390625
8549,1,1,2048,0.0,0.0078125
8550,8,-2,4096,0.0,0.109375
8551,1,-2,4096,0.0,0.015625
8552,4,1,4096,0.3112745098039216,0.0625
8553,2,2,4096,0.0,0.03125
8554,8,-2,2048,0.0,0.046875
8555,8,-2,1024,0.0,0.03125
8556,8,-1,4096,0.0,0.125
8557,2,-1,2048,0.0,0.015625
